V1,ANIMAL_ID,HERD,SEX,FIX_ID,FIX_DATE,FIX_TIME,X_COORD,Y_COORD,Fix_Time_Delta,COLLAR_TYPE_CL,AGE,idate,itime,year,month,JDate
1043833,mr2009a02,MIDRIDGE,F,5277175,2010-05-28,00:00:53,-55.24201282,48.17261394,7151,GPS,255,2010-05-28,00:00:53,2010,5,148
1043834,mr2009a02,MIDRIDGE,F,5277176,2010-05-28,02:02:32,-55.24598537,48.17353658,7299,GPS,255,2010-05-28,02:02:32,2010,5,148
1043835,mr2009a02,MIDRIDGE,F,5277177,2010-05-28,04:01:11,-55.26518968,48.18980711,7119,GPS,255,2010-05-28,04:01:11,2010,5,148
1043836,mr2009a02,MIDRIDGE,F,5277178,2010-05-28,06:00:54,-55.27155721,48.19645577,7183,GPS,255,2010-05-28,06:00:54,2010,5,148
1043837,mr2009a02,MIDRIDGE,F,5277179,2010-05-28,08:01:42,0,0,7248,GPS,255,2010-05-28,08:01:42,2010,5,148
1043838,mr2009a02,MIDRIDGE,F,5277180,2010-05-28,10:02:28,-55.30755429,48.19652178,7246,GPS,255,2010-05-28,10:02:28,2010,5,148
1043839,mr2009a02,MIDRIDGE,F,5277181,2010-05-28,12:01:42,0,0,7154,GPS,255,2010-05-28,12:01:42,2010,5,148
1043840,mr2009a02,MIDRIDGE,F,5277182,2010-05-28,14:03:10,0,0,7288,GPS,255,2010-05-28,14:03:10,2010,5,148
1043841,mr2009a02,MIDRIDGE,F,5277183,2010-05-28,16:01:42,0,0,7112,GPS,255,2010-05-28,16:01:42,2010,5,148
1043842,mr2009a02,MIDRIDGE,F,5277184,2010-05-28,18:01:42,0,0,7200,GPS,255,2010-05-28,18:01:42,2010,5,148
1043843,mr2009a02,MIDRIDGE,F,5277185,2010-05-28,20:00:56,-55.35555487,48.19639145,7154,GPS,255,2010-05-28,20:00:56,2010,5,148
1043844,mr2009a02,MIDRIDGE,F,5277186,2010-05-28,22:00:48,-55.35550555,48.20875398,7192,GPS,255,2010-05-28,22:00:48,2010,5,148
1043845,mr2009a02,MIDRIDGE,F,5277187,2010-05-29,00:00:47,-55.36970924,48.22257167,7199,GPS,255,2010-05-29,00:00:47,2010,5,149
1043846,mr2009a02,MIDRIDGE,F,5277188,2010-05-29,02:01:15,-55.37332576,48.22827877,7228,GPS,255,2010-05-29,02:01:15,2010,5,149
1043847,mr2009a02,MIDRIDGE,F,5277189,2010-05-29,04:01:12,-55.37335293,48.22827731,7197,GPS,255,2010-05-29,04:01:12,2010,5,149
1043848,mr2009a02,MIDRIDGE,F,5277190,2010-05-29,06:00:56,-55.3727435,48.23278916,7184,GPS,255,2010-05-29,06:00:56,2010,5,149
1043849,mr2009a02,MIDRIDGE,F,5277191,2010-05-29,08:03:04,0,0,7328,GPS,255,2010-05-29,08:03:04,2010,5,149
1043850,mr2009a02,MIDRIDGE,F,5277192,2010-05-29,10:03:04,0,0,7200,GPS,255,2010-05-29,10:03:04,2010,5,149
1043851,mr2009a02,MIDRIDGE,F,5277193,2010-05-29,12:01:36,0,0,7112,GPS,255,2010-05-29,12:01:36,2010,5,149
1043852,mr2009a02,MIDRIDGE,F,5277194,2010-05-29,14:00:44,-55.37573651,48.24068527,7148,GPS,255,2010-05-29,14:00:44,2010,5,149
1043853,mr2009a02,MIDRIDGE,F,5277195,2010-05-29,16:00:35,-55.36231901,48.24260561,7191,GPS,255,2010-05-29,16:00:35,2010,5,149
1043854,mr2009a02,MIDRIDGE,F,5277196,2010-05-29,18:01:39,0,0,7264,GPS,255,2010-05-29,18:01:39,2010,5,149
1043855,mr2009a02,MIDRIDGE,F,5277197,2010-05-29,20:01:39,0,0,7200,GPS,255,2010-05-29,20:01:39,2010,5,149
1043856,mr2009a02,MIDRIDGE,F,5277198,2010-05-29,22:01:39,0,0,7200,GPS,255,2010-05-29,22:01:39,2010,5,149
1043857,mr2009a02,MIDRIDGE,F,5277199,2010-05-30,00:01:39,0,0,7200,GPS,255,2010-05-30,00:01:39,2010,5,150
1043858,mr2009a02,MIDRIDGE,F,5277200,2010-05-30,02:01:39,0,0,7200,GPS,255,2010-05-30,02:01:39,2010,5,150
1043859,mr2009a02,MIDRIDGE,F,5277201,2010-05-30,04:01:39,0,0,7200,GPS,255,2010-05-30,04:01:39,2010,5,150
1043860,mr2009a02,MIDRIDGE,F,5277202,2010-05-30,06:01:39,0,0,7200,GPS,255,2010-05-30,06:01:39,2010,5,150
1043861,mr2009a02,MIDRIDGE,F,5277203,2010-05-30,08:01:39,0,0,7200,GPS,255,2010-05-30,08:01:39,2010,5,150
1043862,mr2009a02,MIDRIDGE,F,5277204,2010-05-30,10:00:54,-55.3566634,48.18628444,7155,GPS,255,2010-05-30,10:00:54,2010,5,150
1043863,mr2009a02,MIDRIDGE,F,5277205,2010-05-30,12:00:54,-55.34058701,48.18711975,7200,GPS,255,2010-05-30,12:00:54,2010,5,150
1043864,mr2009a02,MIDRIDGE,F,5277206,2010-05-30,14:00:44,-55.31241376,48.19193182,7190,GPS,255,2010-05-30,14:00:44,2010,5,150
1043865,mr2009a02,MIDRIDGE,F,5277207,2010-05-30,16:00:42,-55.31146188,48.19182189,7198,GPS,255,2010-05-30,16:00:42,2010,5,150
1043866,mr2009a02,MIDRIDGE,F,5277208,2010-05-30,18:01:38,0,0,7256,GPS,255,2010-05-30,18:01:38,2010,5,150
1043867,mr2009a02,MIDRIDGE,F,5277209,2010-05-30,20:03:06,0,0,7288,GPS,255,2010-05-30,20:03:06,2010,5,150
1043868,mr2009a02,MIDRIDGE,F,5277210,2010-05-30,22:03:06,-55.27612729,48.17191384,7200,GPS,255,2010-05-30,22:03:06,2010,5,150
1043869,mr2009a02,MIDRIDGE,F,5277211,2010-05-31,00:01:38,0,0,7112,GPS,255,2010-05-31,00:01:38,2010,5,151
1043870,mr2009a02,MIDRIDGE,F,5277212,2010-05-31,02:01:41,-55.25688291,48.16768426,7203,GPS,255,2010-05-31,02:01:41,2010,5,151
1043871,mr2009a02,MIDRIDGE,F,5277213,2010-05-31,04:01:47,-55.25785467,48.16790055,7206,GPS,255,2010-05-31,04:01:47,2010,5,151
1043872,mr2009a02,MIDRIDGE,F,5277214,2010-05-31,06:01:34,-55.25682839,48.16784292,7187,GPS,255,2010-05-31,06:01:34,2010,5,151
1043873,mr2009a02,MIDRIDGE,F,5277215,2010-05-31,08:01:52,-55.25707819,48.16803555,7218,GPS,255,2010-05-31,08:01:52,2010,5,151
1043874,mr2009a02,MIDRIDGE,F,5277216,2010-05-31,10:01:24,-55.25476506,48.16583297,7172,GPS,255,2010-05-31,10:01:24,2010,5,151
1043875,mr2009a02,MIDRIDGE,F,5277217,2010-05-31,12:00:56,-55.25485268,48.16664119,7172,GPS,255,2010-05-31,12:00:56,2010,5,151
1043876,mr2009a02,MIDRIDGE,F,5277218,2010-05-31,14:01:34,-55.25491465,48.16761037,7238,GPS,255,2010-05-31,14:01:34,2010,5,151
1043877,mr2009a02,MIDRIDGE,F,5277219,2010-05-31,16:03:10,0,0,7296,GPS,255,2010-05-31,16:03:10,2010,5,151
1043878,mr2009a02,MIDRIDGE,F,5277220,2010-05-31,18:01:42,0,0,7112,GPS,255,2010-05-31,18:01:42,2010,5,151
1043879,mr2009a02,MIDRIDGE,F,5277221,2010-05-31,20:01:42,0,0,7200,GPS,255,2010-05-31,20:01:42,2010,5,151
1043880,mr2009a02,MIDRIDGE,F,5277222,2010-05-31,22:01:42,0,0,7200,GPS,255,2010-05-31,22:01:42,2010,5,151
1065156,mr2009a03,MIDRIDGE,F,5281324,2010-05-01,00:01:22,-55.19998853,48.14199545,14439,GPS,255,2010-05-01,00:01:22,2010,5,121
1065157,mr2009a03,MIDRIDGE,F,5281325,2010-05-01,05:02:43,-55.20402422,48.14375981,18081,GPS,255,2010-05-01,05:02:43,2010,5,121
1065158,mr2009a03,MIDRIDGE,F,5281326,2010-05-01,10:02:49,-55.19948539,48.14490203,18006,GPS,255,2010-05-01,10:02:49,2010,5,121
1065159,mr2009a03,MIDRIDGE,F,5281327,2010-05-01,15:02:24,-55.19942636,48.13560539,17975,GPS,255,2010-05-01,15:02:24,2010,5,121
1065160,mr2009a03,MIDRIDGE,F,5281328,2010-05-01,20:02:44,-55.19086318,48.13745871,18020,GPS,255,2010-05-01,20:02:44,2010,5,121
1065161,mr2009a03,MIDRIDGE,F,5281329,2010-05-02,00:00:54,-55.20339208,48.14285498,14290,GPS,255,2010-05-02,00:00:54,2010,5,122
1065162,mr2009a03,MIDRIDGE,F,5281330,2010-05-02,05:00:49,-55.20325444,48.14284208,17995,GPS,255,2010-05-02,05:00:49,2010,5,122
1065163,mr2009a03,MIDRIDGE,F,5281331,2010-05-02,10:01:12,-55.20776947,48.14470394,18023,GPS,255,2010-05-02,10:01:12,2010,5,122
1065164,mr2009a03,MIDRIDGE,F,5281332,2010-05-02,15:02:23,-55.1992475,48.13664774,18071,GPS,255,2010-05-02,15:02:23,2010,5,122
1065165,mr2009a03,MIDRIDGE,F,5281333,2010-05-02,20:01:54,-55.19924343,48.13617096,17971,GPS,255,2010-05-02,20:01:54,2010,5,122
1065166,mr2009a03,MIDRIDGE,F,5281334,2010-05-03,00:00:54,-55.20471515,48.13505088,14340,GPS,255,2010-05-03,00:00:54,2010,5,123
1065167,mr2009a03,MIDRIDGE,F,5281335,2010-05-03,05:00:47,-55.20736438,48.13645023,17993,GPS,255,2010-05-03,05:00:47,2010,5,123
1065168,mr2009a03,MIDRIDGE,F,5281336,2010-05-03,10:02:23,-55.20148052,48.13536128,18096,GPS,255,2010-05-03,10:02:23,2010,5,123
1065169,mr2009a03,MIDRIDGE,F,5281337,2010-05-03,15:02:42,-55.1979742,48.13515749,18019,GPS,255,2010-05-03,15:02:42,2010,5,123
1065170,mr2009a03,MIDRIDGE,F,5281338,2010-05-03,20:00:53,-55.19013564,48.13722811,17891,GPS,255,2010-05-03,20:00:53,2010,5,123
1065171,mr2009a03,MIDRIDGE,F,5281339,2010-05-04,00:01:17,-55.20023409,48.14197111,14424,GPS,255,2010-05-04,00:01:17,2010,5,124
1065172,mr2009a03,MIDRIDGE,F,5281340,2010-05-04,05:03:05,-55.19956457,48.14197692,18108,GPS,255,2010-05-04,05:03:05,2010,5,124
1065173,mr2009a03,MIDRIDGE,F,5281341,2010-05-04,10:01:54,-55.19682472,48.14109107,17929,GPS,255,2010-05-04,10:01:54,2010,5,124
1065174,mr2009a03,MIDRIDGE,F,5281342,2010-05-04,15:00:41,-55.19905228,48.13682832,17927,GPS,255,2010-05-04,15:00:41,2010,5,124
1065175,mr2009a03,MIDRIDGE,F,5281343,2010-05-04,20:00:53,-55.19824268,48.137443,18012,GPS,255,2010-05-04,20:00:53,2010,5,124
1065176,mr2009a03,MIDRIDGE,F,5281344,2010-05-05,00:00:56,-55.20338872,48.14281565,14403,GPS,255,2010-05-05,00:00:56,2010,5,125
1065177,mr2009a03,MIDRIDGE,F,5281345,2010-05-05,05:00:54,-55.20342351,48.14243514,17998,GPS,255,2010-05-05,05:00:54,2010,5,125
1065178,mr2009a03,MIDRIDGE,F,5281346,2010-05-05,10:01:53,-55.19968101,48.14276932,18059,GPS,255,2010-05-05,10:01:53,2010,5,125
1065179,mr2009a03,MIDRIDGE,F,5281347,2010-05-05,15:00:43,-55.20187997,48.14850192,17930,GPS,255,2010-05-05,15:00:43,2010,5,125
1065180,mr2009a03,MIDRIDGE,F,5281348,2010-05-05,20:01:53,-55.20272647,48.1430059,18070,GPS,255,2010-05-05,20:01:53,2010,5,125
1065181,mr2009a03,MIDRIDGE,F,5281349,2010-05-06,00:02:18,-55.20937488,48.1442583,14425,GPS,255,2010-05-06,00:02:18,2010,5,126
1065182,mr2009a03,MIDRIDGE,F,5281350,2010-05-06,05:01:24,-55.2095475,48.14421036,17946,GPS,255,2010-05-06,05:01:24,2010,5,126
1065183,mr2009a03,MIDRIDGE,F,5281351,2010-05-06,10:01:43,-55.21907323,48.14127299,18019,GPS,255,2010-05-06,10:01:43,2010,5,126
1065184,mr2009a03,MIDRIDGE,F,5281352,2010-05-06,15:00:47,-55.22953424,48.13720511,17944,GPS,255,2010-05-06,15:00:47,2010,5,126
1065185,mr2009a03,MIDRIDGE,F,5281353,2010-05-06,20:02:30,-55.23392032,48.12136571,18103,GPS,255,2010-05-06,20:02:30,2010,5,126
1065186,mr2009a03,MIDRIDGE,F,5281354,2010-05-07,00:01:24,-55.23361357,48.12147617,14334,GPS,255,2010-05-07,00:01:24,2010,5,127
1065187,mr2009a03,MIDRIDGE,F,5281355,2010-05-07,05:01:45,-55.23140292,48.12532134,18021,GPS,255,2010-05-07,05:01:45,2010,5,127
1065188,mr2009a03,MIDRIDGE,F,5281356,2010-05-07,10:01:11,-55.2454339,48.14523381,17966,GPS,255,2010-05-07,10:01:11,2010,5,127
1065189,mr2009a03,MIDRIDGE,F,5281357,2010-05-07,15:03:04,-55.24980711,48.1549433,18113,GPS,255,2010-05-07,15:03:04,2010,5,127
1065190,mr2009a03,MIDRIDGE,F,5281358,2010-05-07,20:00:55,-55.2523066,48.15709315,17871,GPS,255,2010-05-07,20:00:55,2010,5,127
1065191,mr2009a03,MIDRIDGE,F,5281359,2010-05-08,00:01:41,-55.24519342,48.15259644,14446,GPS,255,2010-05-08,00:01:41,2010,5,128
1065192,mr2009a03,MIDRIDGE,F,5281360,2010-05-08,05:01:38,-55.24197357,48.151278,17997,GPS,255,2010-05-08,05:01:38,2010,5,128
1065193,mr2009a03,MIDRIDGE,F,5281361,2010-05-08,10:00:53,-55.24311959,48.15305485,17955,GPS,255,2010-05-08,10:00:53,2010,5,128
1065194,mr2009a03,MIDRIDGE,F,5281362,2010-05-08,15:01:03,-55.24680514,48.15376182,18010,GPS,255,2010-05-08,15:01:03,2010,5,128
1065195,mr2009a03,MIDRIDGE,F,5281363,2010-05-08,20:00:49,-55.25251138,48.15800019,17986,GPS,255,2010-05-08,20:00:49,2010,5,128
1065196,mr2009a03,MIDRIDGE,F,5281364,2010-05-09,00:00:56,-55.26065649,48.16137589,14407,GPS,255,2010-05-09,00:00:56,2010,5,129
1065197,mr2009a03,MIDRIDGE,F,5281365,2010-05-09,05:02:12,-55.2611201,48.16003725,18076,GPS,255,2010-05-09,05:02:12,2010,5,129
1065198,mr2009a03,MIDRIDGE,F,5281366,2010-05-09,10:00:54,-55.24615408,48.15311468,17922,GPS,255,2010-05-09,10:00:54,2010,5,129
1065199,mr2009a03,MIDRIDGE,F,5281367,2010-05-09,15:02:41,-55.23989035,48.15116863,18107,GPS,255,2010-05-09,15:02:41,2010,5,129
1065200,mr2009a03,MIDRIDGE,F,5281368,2010-05-09,20:01:12,-55.23874113,48.15115909,17911,GPS,255,2010-05-09,20:01:12,2010,5,129
1065201,mr2009a03,MIDRIDGE,F,5281369,2010-05-10,00:00:48,-55.23003319,48.15061732,14376,GPS,255,2010-05-10,00:00:48,2010,5,130
1065202,mr2009a03,MIDRIDGE,F,5281370,2010-05-10,05:01:39,-55.22036802,48.14567675,18051,GPS,255,2010-05-10,05:01:39,2010,5,130
1065203,mr2009a03,MIDRIDGE,F,5281371,2010-05-10,10:00:53,-55.2224875,48.14783369,17954,GPS,255,2010-05-10,10:00:53,2010,5,130
1065204,mr2009a03,MIDRIDGE,F,5281372,2010-05-10,15:00:49,-55.20932551,48.14422198,17996,GPS,255,2010-05-10,15:00:49,2010,5,130
1065205,mr2009a03,MIDRIDGE,F,5281373,2010-05-10,20:00:48,-55.19958653,48.13663301,17999,GPS,255,2010-05-10,20:00:48,2010,5,130
1065206,mr2009a03,MIDRIDGE,F,5281374,2010-05-11,00:00:41,-55.2008182,48.13805139,14393,GPS,255,2010-05-11,00:00:41,2010,5,131
1065207,mr2009a03,MIDRIDGE,F,5281375,2010-05-11,05:03:05,0,0,18144,GPS,255,2010-05-11,05:03:05,2010,5,131
1065208,mr2009a03,MIDRIDGE,F,5281376,2010-05-11,10:01:20,-55.19957722,48.13623721,17895,GPS,255,2010-05-11,10:01:20,2010,5,131
1065209,mr2009a03,MIDRIDGE,F,5281377,2010-05-11,15:00:44,-55.20030961,48.14244986,17964,GPS,255,2010-05-11,15:00:44,2010,5,131
1065210,mr2009a03,MIDRIDGE,F,5281378,2010-05-11,20:01:17,-55.2532482,48.15737731,18033,GPS,255,2010-05-11,20:01:17,2010,5,131
1065211,mr2009a03,MIDRIDGE,F,5281379,2010-05-12,00:01:17,-55.26065819,48.17225904,14400,GPS,255,2010-05-12,00:01:17,2010,5,132
1065212,mr2009a03,MIDRIDGE,F,5281380,2010-05-12,05:00:53,-55.26014922,48.17678068,17976,GPS,255,2010-05-12,05:00:53,2010,5,132
1065213,mr2009a03,MIDRIDGE,F,5281381,2010-05-12,10:01:18,-55.28867485,48.20047303,18025,GPS,255,2010-05-12,10:01:18,2010,5,132
1065214,mr2009a03,MIDRIDGE,F,5281382,2010-05-12,15:01:55,-55.30006416,48.2194745,18037,GPS,255,2010-05-12,15:01:55,2010,5,132
1065215,mr2009a03,MIDRIDGE,F,5281383,2010-05-12,20:01:11,-55.31287433,48.23286168,17956,GPS,255,2010-05-12,20:01:11,2010,5,132
1065216,mr2009a03,MIDRIDGE,F,5281384,2010-05-13,00:01:25,-55.33065115,48.25435343,14414,GPS,255,2010-05-13,00:01:25,2010,5,133
1065217,mr2009a03,MIDRIDGE,F,5281385,2010-05-13,05:00:47,-55.3307838,48.25582037,17962,GPS,255,2010-05-13,05:00:47,2010,5,133
1065218,mr2009a03,MIDRIDGE,F,5281386,2010-05-13,10:03:11,0,0,18144,GPS,255,2010-05-13,10:03:11,2010,5,133
1065219,mr2009a03,MIDRIDGE,F,5281387,2010-05-13,15:01:14,-55.3559268,48.29410357,17883,GPS,255,2010-05-13,15:01:14,2010,5,133
1065220,mr2009a03,MIDRIDGE,F,5281388,2010-05-13,20:00:55,-55.34636435,48.30026442,17981,GPS,255,2010-05-13,20:00:55,2010,5,133
1065221,mr2009a03,MIDRIDGE,F,5281389,2010-05-14,00:01:17,-55.34554848,48.30219121,14422,GPS,255,2010-05-14,00:01:17,2010,5,134
1065222,mr2009a03,MIDRIDGE,F,5281390,2010-05-14,05:00:49,-55.34513839,48.30225182,17972,GPS,255,2010-05-14,05:00:49,2010,5,134
1065223,mr2009a03,MIDRIDGE,F,5281391,2010-05-14,10:01:12,-55.34518124,48.30042776,18023,GPS,255,2010-05-14,10:01:12,2010,5,134
1065224,mr2009a03,MIDRIDGE,F,5281392,2010-05-14,15:02:36,-55.34542582,48.30033353,18084,GPS,255,2010-05-14,15:02:36,2010,5,134
1065225,mr2009a03,MIDRIDGE,F,5281393,2010-05-14,20:01:26,-55.36649043,48.2969033,17930,GPS,255,2010-05-14,20:01:26,2010,5,134
1065226,mr2009a03,MIDRIDGE,F,5281394,2010-05-15,00:01:14,-55.40093803,48.30980529,14388,GPS,255,2010-05-15,00:01:14,2010,5,135
1065227,mr2009a03,MIDRIDGE,F,5281395,2010-05-15,05:01:52,-55.40004758,48.30967335,18038,GPS,255,2010-05-15,05:01:52,2010,5,135
1065228,mr2009a03,MIDRIDGE,F,5281396,2010-05-15,10:02:12,-55.41331568,48.30778698,18020,GPS,255,2010-05-15,10:02:12,2010,5,135
1065229,mr2009a03,MIDRIDGE,F,5281397,2010-05-15,15:02:06,-55.44342727,48.30618312,17994,GPS,255,2010-05-15,15:02:06,2010,5,135
1065230,mr2009a03,MIDRIDGE,F,5281398,2010-05-15,20:03:10,0,0,18064,GPS,255,2010-05-15,20:03:10,2010,5,135
1065231,mr2009a03,MIDRIDGE,F,5281399,2010-05-16,00:01:41,-55.40720052,48.30283577,14311,GPS,255,2010-05-16,00:01:41,2010,5,136
1065232,mr2009a03,MIDRIDGE,F,5281400,2010-05-16,05:01:40,-55.40474819,48.30511513,17999,GPS,255,2010-05-16,05:01:40,2010,5,136
1065233,mr2009a03,MIDRIDGE,F,5281401,2010-05-16,10:01:15,-55.39670845,48.30243446,17975,GPS,255,2010-05-16,10:01:15,2010,5,136
1065234,mr2009a03,MIDRIDGE,F,5281402,2010-05-16,15:01:11,-55.39234672,48.30202185,17996,GPS,255,2010-05-16,15:01:11,2010,5,136
1065235,mr2009a03,MIDRIDGE,F,5281403,2010-05-16,20:01:21,-55.38789159,48.3030149,18010,GPS,255,2010-05-16,20:01:21,2010,5,136
1065236,mr2009a03,MIDRIDGE,F,5281404,2010-05-17,00:02:21,-55.39212693,48.30760069,14460,GPS,255,2010-05-17,00:02:21,2010,5,137
1065237,mr2009a03,MIDRIDGE,F,5281405,2010-05-17,05:02:04,-55.39303063,48.30815166,17983,GPS,255,2010-05-17,05:02:04,2010,5,137
1065238,mr2009a03,MIDRIDGE,F,5281406,2010-05-17,10:01:13,-55.37614542,48.29764051,17949,GPS,255,2010-05-17,10:01:13,2010,5,137
1065239,mr2009a03,MIDRIDGE,F,5281407,2010-05-17,15:00:25,-55.35873939,48.29801505,17952,GPS,255,2010-05-17,15:00:25,2010,5,137
1065240,mr2009a03,MIDRIDGE,F,5281408,2010-05-17,20:00:54,-55.34593031,48.30012804,18029,GPS,255,2010-05-17,20:00:54,2010,5,137
1065241,mr2009a03,MIDRIDGE,F,5281409,2010-05-18,00:00:49,-55.34518244,48.30189923,14395,GPS,255,2010-05-18,00:00:49,2010,5,138
1065242,mr2009a03,MIDRIDGE,F,5281410,2010-05-18,05:00:53,-55.34528565,48.30202668,18004,GPS,255,2010-05-18,05:00:53,2010,5,138
1065243,mr2009a03,MIDRIDGE,F,5281411,2010-05-18,10:01:41,-55.34563251,48.29877696,18048,GPS,255,2010-05-18,10:01:41,2010,5,138
1065244,mr2009a03,MIDRIDGE,F,5281412,2010-05-18,15:02:45,-55.34747279,48.29971135,18064,GPS,255,2010-05-18,15:02:45,2010,5,138
1065245,mr2009a03,MIDRIDGE,F,5281413,2010-05-18,20:00:47,-55.34739536,48.29875718,17882,GPS,255,2010-05-18,20:00:47,2010,5,138
1065246,mr2009a03,MIDRIDGE,F,5281414,2010-05-19,00:02:53,-55.34866974,48.29978723,14526,GPS,255,2010-05-19,00:02:53,2010,5,139
1065247,mr2009a03,MIDRIDGE,F,5281415,2010-05-19,05:00:54,-55.34877556,48.29994823,17881,GPS,255,2010-05-19,05:00:54,2010,5,139
1065248,mr2009a03,MIDRIDGE,F,5281416,2010-05-19,10:00:43,-55.34375791,48.28750018,17989,GPS,255,2010-05-19,10:00:43,2010,5,139
1065249,mr2009a03,MIDRIDGE,F,5281417,2010-05-19,15:01:42,-55.3390314,48.26956303,18059,GPS,255,2010-05-19,15:01:42,2010,5,139
1065250,mr2009a03,MIDRIDGE,F,5281418,2010-05-19,20:00:43,-55.33493165,48.26184909,17941,GPS,255,2010-05-19,20:00:43,2010,5,139
1065251,mr2009a03,MIDRIDGE,F,5281419,2010-05-20,00:01:44,-55.33122504,48.26431203,14461,GPS,255,2010-05-20,00:01:44,2010,5,140
1065252,mr2009a03,MIDRIDGE,F,5281420,2010-05-20,05:00:43,-55.33082915,48.26140518,17939,GPS,255,2010-05-20,05:00:43,2010,5,140
1065253,mr2009a03,MIDRIDGE,F,5281421,2010-05-20,10:00:47,-55.32834688,48.25900644,18004,GPS,255,2010-05-20,10:00:47,2010,5,140
1065254,mr2009a03,MIDRIDGE,F,5281422,2010-05-20,15:00:50,-55.29526895,48.21563455,18003,GPS,255,2010-05-20,15:00:50,2010,5,140
1065255,mr2009a03,MIDRIDGE,F,5281423,2010-05-20,20:01:29,-55.25736779,48.17383887,18039,GPS,255,2010-05-20,20:01:29,2010,5,140
1065256,mr2009a03,MIDRIDGE,F,5281424,2010-05-21,00:02:54,-55.23545826,48.15894065,14485,GPS,255,2010-05-21,00:02:54,2010,5,141
1065257,mr2009a03,MIDRIDGE,F,5281425,2010-05-21,02:00:55,-55.23460505,48.15877688,7081,GPS,255,2010-05-21,02:00:55,2010,5,141
1065258,mr2009a03,MIDRIDGE,F,5281426,2010-05-21,04:01:43,-55.23524404,48.15833129,7248,GPS,255,2010-05-21,04:01:43,2010,5,141
1065259,mr2009a03,MIDRIDGE,F,5281427,2010-05-21,06:00:53,-55.23419962,48.15869079,7150,GPS,255,2010-05-21,06:00:53,2010,5,141
1065260,mr2009a03,MIDRIDGE,F,5281428,2010-05-21,08:01:59,-55.23458856,48.15653569,7266,GPS,255,2010-05-21,08:01:59,2010,5,141
1065261,mr2009a03,MIDRIDGE,F,5281429,2010-05-21,10:01:50,-55.23872862,48.15239078,7191,GPS,255,2010-05-21,10:01:50,2010,5,141
1065262,mr2009a03,MIDRIDGE,F,5281430,2010-05-21,12:00:42,-55.24090645,48.15014703,7132,GPS,255,2010-05-21,12:00:42,2010,5,141
1065263,mr2009a03,MIDRIDGE,F,5281431,2010-05-21,14:02:54,-55.24020628,48.1479505,7332,GPS,255,2010-05-21,14:02:54,2010,5,141
1065264,mr2009a03,MIDRIDGE,F,5281432,2010-05-21,16:00:44,-55.23840998,48.14823232,7070,GPS,255,2010-05-21,16:00:44,2010,5,141
1065265,mr2009a03,MIDRIDGE,F,5281433,2010-05-21,18:00:38,-55.23628257,48.14762799,7194,GPS,255,2010-05-21,18:00:38,2010,5,141
1065266,mr2009a03,MIDRIDGE,F,5281434,2010-05-21,20:00:55,-55.23288603,48.14486128,7217,GPS,255,2010-05-21,20:00:55,2010,5,141
1065267,mr2009a03,MIDRIDGE,F,5281435,2010-05-21,22:03:11,0,0,7336,GPS,255,2010-05-21,22:03:11,2010,5,141
1065268,mr2009a03,MIDRIDGE,F,5281436,2010-05-22,00:01:57,-55.21762195,48.14117489,7126,GPS,255,2010-05-22,00:01:57,2010,5,142
1065269,mr2009a03,MIDRIDGE,F,5281437,2010-05-22,02:00:55,-55.21744136,48.14143027,7138,GPS,255,2010-05-22,02:00:55,2010,5,142
1065270,mr2009a03,MIDRIDGE,F,5281438,2010-05-22,04:01:54,-55.21717471,48.14084724,7259,GPS,255,2010-05-22,04:01:54,2010,5,142
1065271,mr2009a03,MIDRIDGE,F,5281439,2010-05-22,06:00:47,-55.21676857,48.14028162,7133,GPS,255,2010-05-22,06:00:47,2010,5,142
1065272,mr2009a03,MIDRIDGE,F,5281440,2010-05-22,08:00:54,-55.21461494,48.1385351,7207,GPS,255,2010-05-22,08:00:54,2010,5,142
1065273,mr2009a03,MIDRIDGE,F,5281441,2010-05-22,10:00:47,-55.21395058,48.13493655,7193,GPS,255,2010-05-22,10:00:47,2010,5,142
1065274,mr2009a03,MIDRIDGE,F,5281442,2010-05-22,12:01:13,-55.21538601,48.13531364,7226,GPS,255,2010-05-22,12:01:13,2010,5,142
1065275,mr2009a03,MIDRIDGE,F,5281443,2010-05-22,14:01:26,-55.21290413,48.13484882,7213,GPS,255,2010-05-22,14:01:26,2010,5,142
1065276,mr2009a03,MIDRIDGE,F,5281444,2010-05-22,16:00:49,-55.21177745,48.13586797,7163,GPS,255,2010-05-22,16:00:49,2010,5,142
1065277,mr2009a03,MIDRIDGE,F,5281445,2010-05-22,18:00:30,-55.21060346,48.13556123,7181,GPS,255,2010-05-22,18:00:30,2010,5,142
1065278,mr2009a03,MIDRIDGE,F,5281446,2010-05-22,20:00:53,-55.21208698,48.13613474,7223,GPS,255,2010-05-22,20:00:53,2010,5,142
1065279,mr2009a03,MIDRIDGE,F,5281447,2010-05-22,22:01:20,-55.21740973,48.14204603,7227,GPS,255,2010-05-22,22:01:20,2010,5,142
1065280,mr2009a03,MIDRIDGE,F,5281448,2010-05-23,00:01:04,-55.2406349,48.15388404,7184,GPS,255,2010-05-23,00:01:04,2010,5,143
1065281,mr2009a03,MIDRIDGE,F,5281449,2010-05-23,02:01:26,-55.24151727,48.15107402,7222,GPS,255,2010-05-23,02:01:26,2010,5,143
