event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
1016230767,true,2015-07-18 20:00:30.000,35.11798,32.7359473,,"136.22","gps",,"10880","H3","Striped hyenas Carmel Israel",698459.0225732811,3623998.793425985,"36N"
1016230768,true,2015-07-18 21:00:45.000,35.1238895,32.7375589,,"191.05","gps",,"10880","H3","Striped hyenas Carmel Israel",699009.2766441384,3624188.5911014285,"36N"
1016230769,true,2015-07-18 22:00:45.000,35.1271849,32.7373894,,"161.12","gps",,"10880","H3","Striped hyenas Carmel Israel",699318.4937480269,3624175.994528063,"36N"
1016230770,true,2015-07-18 23:00:12.000,35.1226455,32.7356128,,"108.86","gps",,"10880","H3","Striped hyenas Carmel Israel",698897.0163939286,3623970.4558961904,"36N"
1016230771,true,2015-07-19 00:00:18.000,35.1285846,32.7319025,,"205.26","gps",,"10880","H3","Striped hyenas Carmel Israel",699461.9002583618,3623570.2023009965,"36N"
1016230772,true,2015-07-19 01:00:14.000,35.1275117,32.7328836,,"176.55","gps",,"10880","H3","Striped hyenas Carmel Israel",699359.1580503364,3623676.9734662115,"36N"
1016230773,true,2015-07-19 02:01:56.000,35.1224097,32.7355194,,"176.74","gps",,"10880","H3","Striped hyenas Carmel Israel",698875.1246951781,3623959.65611859,"36N"
1016230774,true,2015-07-19 03:00:33.000,35.1226702,32.7355191,,"176.79","gps",,"10880","H3","Striped hyenas Carmel Israel",698899.5395382515,3623960.112160232,"36N"
1016230775,true,2015-07-19 04:00:26.000,35.1209782,32.7354778,,"169.13","gps",,"10880","H3","Striped hyenas Carmel Israel",698741.0562902202,3623952.355440179,"36N"
1016230776,true,2015-07-19 05:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230777,true,2015-07-19 06:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230778,true,2015-07-19 07:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230779,true,2015-07-19 08:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230780,true,2015-07-19 09:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230781,true,2015-07-19 10:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230782,true,2015-07-19 11:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230783,true,2015-07-19 12:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230784,true,2015-07-19 13:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230785,true,2015-07-19 14:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230786,true,2015-07-19 15:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230787,true,2015-07-19 16:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230788,true,2015-07-19 17:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230789,true,2015-07-19 18:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230790,true,2015-07-19 19:01:40.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230791,true,2015-07-19 20:01:30.000,35.1209284,32.735664,,"140.71","gps",,"10880","H3","Striped hyenas Carmel Israel",698735.9755156112,3623972.9091617656,"36N"
1016230792,true,2015-07-19 21:00:12.000,35.1225866,32.7366524,,"155.11","gps",,"10880","H3","Striped hyenas Carmel Israel",698889.1857720901,3624085.6236304534,"36N"
1016230793,true,2015-07-19 22:00:16.000,35.1268916,32.7363252,,"152.38","gps",,"10880","H3","Striped hyenas Carmel Israel",699293.3761001041,3624057.4360768795,"36N"
1016230794,true,2015-07-19 23:01:21.000,35.1294854,32.7328375,,"162.3","gps",,"10880","H3","Striped hyenas Carmel Israel",699544.2426298436,3623675.5791054717,"36N"
1016230795,true,2015-07-20 00:00:13.000,35.1279046,32.7324527,,"162.11","gps",,"10880","H3","Striped hyenas Carmel Israel",699396.9419312973,3623629.931878046,"36N"
1016230796,true,2015-07-20 01:01:03.000,35.1267058,32.7326561,,"164.02","gps",,"10880","H3","Striped hyenas Carmel Israel",699284.1329727754,3623650.229648709,"36N"
1016230797,true,2015-07-20 02:01:21.000,35.1201464,32.7347266,,"102.7","gps",,"10880","H3","Striped hyenas Carmel Israel",698664.7671882266,3623867.496068691,"36N"
1016230798,true,2015-07-20 03:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230799,true,2015-07-20 04:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230800,true,2015-07-20 05:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230801,true,2015-07-20 06:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230802,true,2015-07-20 07:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230803,true,2015-07-20 08:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230804,true,2015-07-20 09:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230805,true,2015-07-20 10:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230806,true,2015-07-20 11:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230807,true,2015-07-20 12:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230808,true,2015-07-20 13:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230809,true,2015-07-20 14:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230810,true,2015-07-20 15:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230811,true,2015-07-20 16:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230812,true,2015-07-20 17:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230813,true,2015-07-20 18:00:42.000,35.1191905,32.7350413,,"111.27","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.48081741,3623900.59919378,"36N"
1016230814,true,2015-07-20 19:00:13.000,35.119166,32.7350254,,"114.03","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.2199356603,3623898.790142584,"36N"
1016230815,true,2015-07-20 20:00:19.000,35.1191259,32.7350654,,"110.83","gps",,"10880","H3","Striped hyenas Carmel Israel",698568.3729769072,3623903.1504270383,"36N"
1016230816,true,2015-07-20 21:01:31.000,35.1194006,32.7352144,,"111","gps",,"10880","H3","Striped hyenas Carmel Israel",698593.7874483529,3623920.1877878024,"36N"
1016230817,true,2015-07-20 22:00:25.000,35.1207484,32.7331958,,"133.77","gps",,"10880","H3","Striped hyenas Carmel Israel",698724.5863901933,3623698.879650309,"36N"
1016230818,true,2015-07-20 23:00:43.000,35.1191957,32.7350277,,"113.62","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.9983424018,3623899.1008808264,"36N"
1016230819,true,2015-07-21 00:00:13.000,35.1196888,32.7356061,,"146.99","gps",,"10880","H3","Striped hyenas Carmel Israel",698619.9284122102,3623964.1628507837,"36N"
1016230820,true,2015-07-21 01:00:15.000,35.1241758,32.7366109,,"140.09","gps",,"10880","H3","Striped hyenas Carmel Israel",699038.216754873,3624084.0081060575,"36N"
1016230821,true,2015-07-21 02:00:42.000,35.1242327,32.7383003,,"218.49","gps",,"10880","H3","Striped hyenas Carmel Israel",699039.7916711707,3624271.4480869733,"36N"
1016230822,true,2015-07-21 03:00:21.000,35.1161598,32.7380275,,"217.48","gps",,"10880","H3","Striped hyenas Carmel Israel",698283.824387965,3624226.0505304034,"36N"
1016230823,true,2015-07-21 04:00:42.000,35.1191783,32.7350182,,"111.57","gps",,"10880","H3","Striped hyenas Carmel Israel",698573.388678134,3623898.0148220253,"36N"
1016230824,true,2015-07-21 05:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230825,true,2015-07-21 06:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230826,true,2015-07-21 07:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230827,true,2015-07-21 08:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230828,true,2015-07-21 09:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230829,true,2015-07-21 10:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230830,true,2015-07-21 11:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230831,true,2015-07-21 12:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230832,true,2015-07-21 13:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230833,true,2015-07-21 14:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230834,true,2015-07-21 15:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230835,true,2015-07-21 16:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230836,true,2015-07-21 17:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230837,true,2015-07-21 18:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230838,true,2015-07-21 19:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230839,true,2015-07-21 20:01:44.000,35.1215811,32.7357392,,"112.93","gps",,"10880","H3","Striped hyenas Carmel Israel",698796.9796813678,3623982.473131806,"36N"
1016230840,true,2015-07-21 21:00:33.000,35.1273708,32.7326786,,"130.54","gps",,"10880","H3","Striped hyenas Carmel Israel",699346.4090281697,3623653.9763043327,"36N"
1016230841,true,2015-07-21 22:00:43.000,35.1269783,32.7350067,,"172.73","gps",,"10880","H3","Striped hyenas Carmel Israel",699304.4379775873,3623911.394281108,"36N"
1016230842,true,2015-07-21 23:00:14.000,35.1279177,32.7385713,,"145.86","gps",,"10880","H3","Striped hyenas Carmel Israel",699384.5372548064,3624308.4321213095,"36N"
1016230843,true,2015-07-22 00:00:39.000,35.1258985,32.7336081,,"136.62","gps",,"10880","H3","Striped hyenas Carmel Israel",699206.3510189771,3623754.275343255,"36N"
1016230844,true,2015-07-22 01:01:47.000,35.1298976,32.7333953,,"132.64","gps",,"10880","H3","Striped hyenas Carmel Israel",699581.6315569035,3623738.2089351527,"36N"
1016230845,true,2015-07-22 02:01:00.000,35.1229154,32.7331408,,"154.36","gps",,"10880","H3","Striped hyenas Carmel Israel",698927.8060843771,3623696.8497081944,"36N"
1016230846,true,2015-07-22 03:01:02.000,35.1195739,32.7339645,,"93.62","gps",,"10880","H3","Striped hyenas Carmel Israel",698612.8030596112,3623781.9150172914,"36N"
1016230847,true,2015-07-22 04:01:13.000,35.1192009,32.7350293,,"117.04","gps",,"10880","H3","Striped hyenas Carmel Israel",698575.48214078,3623899.2880521137,"36N"
1016230848,true,2015-07-22 05:00:37.000,35.1191731,32.7350166,,"108.14","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.9048796599,3623897.827650845,"36N"
1016230849,true,2015-07-22 06:00:14.000,35.1191854,32.7350246,,"106.77","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.0398957983,3623898.7378145726,"36N"
1016230850,true,2015-07-22 07:01:03.000,35.1191957,32.7350277,,"113.62","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.9983424018,3623899.1008808264,"36N"
1016230851,true,2015-07-22 08:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230852,true,2015-07-22 09:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230853,true,2015-07-22 10:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230854,true,2015-07-22 11:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230855,true,2015-07-22 12:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230856,true,2015-07-22 13:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230857,true,2015-07-22 14:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230858,true,2015-07-22 15:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230859,true,2015-07-22 16:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230860,true,2015-07-22 17:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230861,true,2015-07-22 18:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230862,true,2015-07-22 19:01:43.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230863,true,2015-07-22 20:01:33.000,35.1192132,32.7349615,,"110.26","gps",,"10880","H3","Striped hyenas Carmel Israel",698576.785347386,3623891.7929724846,"36N"
1016230864,true,2015-07-22 21:00:39.000,35.1191905,32.7350262,,"110.19","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.514322122,3623898.9247982753,"36N"
1016230865,true,2015-07-22 22:00:53.000,35.1182974,32.734948,,"101.48","gps",,"10880","H3","Striped hyenas Carmel Israel",698490.9856563065,3623888.5788992196,"36N"
1016230866,true,2015-07-22 23:01:01.000,35.1112692,32.7336869,,"71.25","gps",,"10880","H3","Striped hyenas Carmel Israel",697835.0844505596,3623735.58654448,"36N"
1016230867,true,2015-07-23 00:00:16.000,35.1153871,32.7353685,,"121.4","gps",,"10880","H3","Striped hyenas Carmel Israel",698217.2983619933,3623929.7550962167,"36N"
1016230868,true,2015-07-23 01:00:07.000,35.1184078,32.7353536,,"112.89","gps",,"10880","H3","Striped hyenas Carmel Israel",698500.4328104369,3623933.761663366,"36N"
1016230869,true,2015-07-23 02:01:58.000,35.1191731,32.7350318,,"109.22","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.8711533486,3623899.5131350523,"36N"
1016230870,true,2015-07-23 03:00:07.000,35.122284,32.7322807,,"110.41","gps",,"10880","H3","Striped hyenas Carmel Israel",698870.5405248296,3623600.289674665,"36N"
1016230871,true,2015-07-23 04:02:24.000,35.1274897,32.7327639,,"134.32","gps",,"10880","H3","Striped hyenas Carmel Israel",699357.3627595113,3623663.658833767,"36N"
1016230872,true,2015-07-23 05:01:36.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230873,true,2015-07-23 06:01:01.000,35.119166,32.7350254,,"114.03","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.2199356603,3623898.790142584,"36N"
1016230874,true,2015-07-23 07:00:43.000,35.1191905,32.735011,,"109.11","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.5480487053,3623897.239314061,"36N"
1016230875,true,2015-07-23 08:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230876,true,2015-07-23 09:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230877,true,2015-07-23 10:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230878,true,2015-07-23 11:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230879,true,2015-07-23 12:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230880,true,2015-07-23 13:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230881,true,2015-07-23 14:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230882,true,2015-07-23 15:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230883,true,2015-07-23 16:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230884,true,2015-07-23 17:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230885,true,2015-07-23 18:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230886,true,2015-07-23 19:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230887,true,2015-07-23 20:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230888,true,2015-07-23 21:00:49.000,35.1244971,32.7358943,,"108.37","gps",,"10880","H3","Striped hyenas Carmel Israel",699069.9228533047,3624005.1503019286,"36N"
1016230889,true,2015-07-23 22:00:21.000,35.1269741,32.7385452,,"128.17","gps",,"10880","H3","Striped hyenas Carmel Israel",699296.1636747235,3624303.7613681536,"36N"
1016230890,true,2015-07-23 23:00:43.000,35.1236039,32.7363471,,"137.5","gps",,"10880","H3","Striped hyenas Carmel Israel",698985.2052444824,3624053.6811171016,"36N"
1016230891,true,2015-07-24 00:00:10.000,35.1277962,32.7388965,,"130.44","gps",,"10880","H3","Striped hyenas Carmel Israel",699372.4260136011,3624344.2639127793,"36N"
1016230892,true,2015-07-24 01:00:18.000,35.1275091,32.7322894,,"171.79","gps",,"10880","H3","Striped hyenas Carmel Israel",699360.237908118,3623611.0793188224,"36N"
1016230893,true,2015-07-24 02:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230894,true,2015-07-24 03:01:55.000,35.1192696,32.7349053,,"171.72","gps",,"10880","H3","Striped hyenas Carmel Israel",698582.1959128302,3623885.666888927,"36N"
1016230895,true,2015-07-24 04:00:42.000,35.1191905,32.7350565,,"112.36","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.4470907988,3623902.2846780005,"36N"
1016230896,true,2015-07-24 05:00:43.000,35.1191905,32.7350413,,"111.27","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.48081741,3623900.59919378,"36N"
1016230897,true,2015-07-24 06:01:08.000,35.1191679,32.7350454,,"106.88","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.3536287005,3623901.0114481007,"36N"
1016230898,true,2015-07-24 07:00:43.000,35.1191485,32.7350007,,"110.89","gps",,"10880","H3","Striped hyenas Carmel Israel",698570.6346248823,3623896.018412528,"36N"
1016230899,true,2015-07-24 08:01:22.000,35.1188584,32.734953,,"108.01","gps",,"10880","H3","Striped hyenas Carmel Israel",698543.5520141512,3623890.1851045033,"36N"
1016230900,true,2015-07-24 09:02:10.000,35.1191556,32.7350222,,"107.17","gps",,"10880","H3","Striped hyenas Carmel Israel",698571.2523387364,3623898.4158003605,"36N"
1016230901,true,2015-07-24 10:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230902,true,2015-07-24 11:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230903,true,2015-07-24 12:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230904,true,2015-07-24 13:00:53.000,35.1191505,32.7350813,,"108.08","gps",,"10880","H3","Striped hyenas Carmel Israel",698570.6432303163,3623904.9596649148,"36N"
1016230905,true,2015-07-24 14:01:54.000,35.1191679,32.7350454,,"106.88","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.3536287005,3623901.0114481007,"36N"
1016230906,true,2015-07-24 15:00:31.000,35.1192694,32.7350756,,"105.36","gps",,"10880","H3","Striped hyenas Carmel Israel",698581.799283963,3623904.5505905855,"36N"
1016230907,true,2015-07-24 16:02:02.000,35.1192855,32.7354118,,"110.24","gps",,"10880","H3","Striped hyenas Carmel Israel",698582.5621724669,3623941.8610367263,"36N"
1016230908,true,2015-07-24 17:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230909,true,2015-07-24 18:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230910,true,2015-07-24 19:01:38.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230911,true,2015-07-24 20:01:07.000,35.1177143,32.7356729,,"113.28","gps",,"10880","H3","Striped hyenas Carmel Israel",698434.7296433991,3623967.868035736,"36N"
1016230912,true,2015-07-24 21:00:13.000,35.1098491,32.7372586,,"83.84","gps",,"10880","H3","Striped hyenas Carmel Israel",697694.099552053,3624128.988821266,"36N"
1016230913,true,2015-07-24 22:00:22.000,35.1027986,32.7405248,,"49.28","gps",,"10880","H3","Striped hyenas Carmel Israel",697026.1474463181,3624478.0246479367,"36N"
1016230914,true,2015-07-24 23:00:43.000,35.1098544,32.7420138,,"132.67","gps",,"10880","H3","Striped hyenas Carmel Israel",697684.0903919705,3624656.2881571376,"36N"
1016230915,true,2015-07-25 00:00:43.000,35.1170568,32.7405655,,"119.92","gps",,"10880","H3","Striped hyenas Carmel Israel",698362.2627045284,3624509.1622667424,"36N"
1016230916,true,2015-07-25 01:01:01.000,35.1175938,32.7408404,,"120.57","gps",,"10880","H3","Striped hyenas Carmel Israel",698411.9780744887,3624540.65141491,"36N"
1016230917,true,2015-07-25 02:01:34.000,35.119091,32.7350007,,"103.48","gps",,"10880","H3","Striped hyenas Carmel Israel",698565.2456729123,3623895.9105831133,"36N"
1016230918,true,2015-07-25 03:01:13.000,35.119208,32.7350206,,"111.16","gps",,"10880","H3","Striped hyenas Carmel Israel",698576.1668631937,3623898.3366492987,"36N"
1016230919,true,2015-07-25 04:00:46.000,35.1235496,32.7360254,,"119.03","gps",,"10880","H3","Striped hyenas Carmel Israel",698980.8315685912,3624017.9066379103,"36N"
1016230920,true,2015-07-25 05:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230921,true,2015-07-25 06:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230922,true,2015-07-25 07:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230923,true,2015-07-25 08:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230924,true,2015-07-25 09:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230925,true,2015-07-25 10:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230926,true,2015-07-25 11:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230927,true,2015-07-25 12:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230928,true,2015-07-25 13:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230929,true,2015-07-25 14:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230930,true,2015-07-25 15:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230931,true,2015-07-25 16:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230932,true,2015-07-25 17:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230933,true,2015-07-25 18:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230934,true,2015-07-25 19:01:42.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230935,true,2015-07-25 20:01:07.000,35.1258771,32.7347755,,"157.13","gps",,"10880","H3","Striped hyenas Carmel Israel",699201.7469396654,3623883.6849268265,"36N"
1016230936,true,2015-07-25 21:00:14.000,35.1271548,32.7349706,,"175.26","gps",,"10880","H3","Striped hyenas Carmel Israel",699321.0601536063,3623907.7234800393,"36N"
1016230937,true,2015-07-25 22:00:13.000,35.1298318,32.7326925,,"216.92","gps",,"10880","H3","Striped hyenas Carmel Israel",699577.031761205,3623660.153246697,"36N"
1016230938,true,2015-07-25 23:00:47.000,35.1238906,32.7333258,,"174.22","gps",,"10880","H3","Striped hyenas Carmel Israel",699018.7933376813,3623719.196280703,"36N"
1016230939,true,2015-07-26 00:00:43.000,35.1191905,32.7350262,,"110.19","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.514322122,3623898.9247982753,"36N"
1016230940,true,2015-07-26 01:00:11.000,35.1191905,32.735011,,"109.11","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.5480487053,3623897.239314061,"36N"
1016230941,true,2015-07-26 02:00:43.000,35.1191905,32.7350413,,"111.27","gps",,"10880","H3","Striped hyenas Carmel Israel",698574.48081741,3623900.59919378,"36N"
1016230942,true,2015-07-26 03:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230943,true,2015-07-26 04:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230944,true,2015-07-26 05:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230945,true,2015-07-26 06:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230946,true,2015-07-26 07:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230947,true,2015-07-26 08:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230948,true,2015-07-26 09:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230949,true,2015-07-26 10:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230950,true,2015-07-26 11:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230951,true,2015-07-26 12:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230952,true,2015-07-26 13:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230953,true,2015-07-26 14:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230954,true,2015-07-26 15:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230955,true,2015-07-26 16:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230956,true,2015-07-26 17:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230957,true,2015-07-26 18:01:39.000,,,,"N/A","gps",,"10880","H3","Striped hyenas Carmel Israel",,,
1016230958,true,2015-07-26 19:00:42.000,35.1191731,32.7350166,,"108.14","gps",,"10880","H3","Striped hyenas Carmel Israel",698572.9048796599,3623897.827650845,"36N"
1016230959,true,2015-07-26 20:00:15.000,35.1238126,32.7375143,,"187.66","gps",,"10880","H3","Striped hyenas Carmel Israel",699002.1688875895,3624183.500989534,"36N"
1016230960,true,2015-07-26 21:01:03.000,35.13064,32.7393596,,"180","gps",,"10880","H3","Striped hyenas Carmel Israel",699637.9054028264,3624400.9746722993,"36N"
